id,idioma,anomalia,exemplo,posicao,tamanho,media_utf8
14970,es,wiki_markup,,0,5974,104.3855
14971,es,standalone_number,19522013,735,6633,117.2813
14971,es,wiki_markup,,0,6633,117.2813
14972,es,standalone_number,17101781,919,5431,107.7152
14972,es,wiki_markup,,0,5431,107.7152
14973,es,standalone_number,202425,304,5624,112.9742
14973,es,wiki_markup,,0,5624,112.9742
14974,es,wiki_markup,,0,7970,99.2073
14975,es,excessive_whitespace,    ,26215,26315,133.2109
14975,es,wiki_markup,,0,26315,133.2109
14976,es,wiki_markup,,0,6128,127.0973
14977,es,url,http://cactiguide.com/cactus/?genusGymnocalycium&speciesmonvillei,2586,8507,103.7448
14977,es,standalone_number,18501852,5251,8507,103.7448
14977,es,wiki_markup,,0,8507,103.7448
14977,es,repeated_nonascii,γυμνός,1722,8507,103.7448
14978,es,wiki_markup,,0,8797,118.6783
14979,es,wiki_markup,,0,11555,110.0518
14980,es,wiki_markup,,0,6464,123.6422
14981,es,standalone_number,9501100,1216,27653,129.0337
14981,es,wiki_markup,,0,27653,129.0337
14982,es,standalone_number,20112013,26,7653,111.0629
14982,es,wiki_markup,,0,7653,111.0629
14983,es,html_tag,</img>,12954,13286,99.444
14983,es,standalone_number,136917,64,13286,99.444
14983,es,wiki_markup,,0,13286,99.444
14984,es,standalone_number,138140,2893,6187,134.2274
14984,es,wiki_markup,,0,6187,134.2274
14985,es,standalone_number,20062009,4759,5218,104.6832
14985,es,wiki_markup,,0,5218,104.6832
14986,es,wiki_markup,,0,6865,96.1296
14987,fa,wiki_markup,,0,7455,1373.1009
14987,fa,repeated_nonascii,پِلی‌استیشن,0,7455,1373.1009
14988,fa,wiki_markup,,0,5192,1365.2997
14988,fa,repeated_nonascii,یونایتد,0,5192,1365.2997
14989,fa,wiki_markup,,0,7236,1405.1951
14989,fa,repeated_nonascii,بیگانه,0,7236,1405.1951
14991,fa,url,http://www.szczecin.uw.gov.pl/,4277,4892,1282.9881
14991,fa,wiki_markup,,0,4892,1282.9881
14991,fa,repeated_nonascii,دایمندبک,0,4892,1282.9881
14992,fa,wiki_markup,,0,5779,1288.7562
14992,fa,repeated_nonascii,تیبریوس,0,5779,1288.7562
14993,fa,url,"https://en.wikipedia.org/wiki/Callion,_Western_Australia",472,9002,1284.8455
14993,fa,wiki_markup,,0,9002,1284.8455
14993,fa,repeated_nonascii,کالییون,0,9002,1284.8455
14994,fa,url,https://www.dc.com/comics/boostergold2007/boostergold32,3713,5078,1250.5175
14994,fa,wiki_markup,,0,5078,1250.5175
14994,fa,repeated_nonascii,فرودگاه,0,5078,1250.5175
14995,fa,wiki_markup,,0,35905,1380.1725
14995,fa,repeated_nonascii,عبدمناف,0,35905,1380.1725
14996,fa,standalone_number,0713656883,365,5079,1269.5966
14996,fa,wiki_markup,,0,5079,1269.5966
14996,fa,repeated_nonascii,ویکتوریا,12,5079,1269.5966
14997,fa,wiki_markup,,0,5070,1323.6645
14997,fa,repeated_nonascii,کَاولَة,17,5070,1323.6645
14998,fa,url,https://web.archive.org/web/20120110115346/http://www.irna.ir/News/30755526/%D8%B4%D9%88%D8%A7%D9%87%D8%AF%DB%8C%D8%A7%D,8540,8959,1249.3741
14998,fa,standalone_number,۲۱۲۹۲,4511,8959,1249.3741
14998,fa,wiki_markup,,0,8959,1249.3741
14998,fa,repeated_nonascii,انگلیسی,19,8959,1249.3741
14999,fa,wiki_markup,,0,13099,1334.0244
14999,fa,repeated_nonascii,قاره‌ای,8,13099,1334.0244
15000,fa,wiki_markup,,0,4959,1265.5039
15000,fa,repeated_nonascii,یواس‌اس,0,4959,1265.5039
15001,fa,wiki_markup,,0,5281,1400.32
15001,fa,repeated_nonascii,کارگردانی,77,5281,1400.32
15002,fa,standalone_number,۶۵۰۰۰,3005,8810,1356.9829
15002,fa,wiki_markup,,0,8810,1356.9829
15002,fa,repeated_nonascii,ویکی‌پدیای,0,8810,1356.9829
15003,fa,wiki_markup,,0,4885,1298.3048
15003,fa,repeated_nonascii,انگلیسی,10,4885,1298.3048
15004,fa,standalone_number,۹۷۸۹۶۴۵۷۳۵۱۲۶,717,5053,1309.3443
15004,fa,wiki_markup,,0,5053,1309.3443
15004,fa,repeated_nonascii,بازتاب,0,5053,1309.3443
15005,fa,wiki_markup,,0,6053,1317.5123
15005,fa,repeated_nonascii,انگلیسی,12,6053,1317.5123
15006,fa,url,https://www.farsnews.ir/news/13981028000425/,1333,4898,1306.2699
15006,fa,standalone_number,۲۹۰۵۹,117,4898,1306.2699
15006,fa,wiki_markup,,0,4898,1306.2699
15006,fa,repeated_nonascii,شهرستان,47,4898,1306.2699
15007,fa,wiki_markup,,0,8624,1329.7113
15007,fa,repeated_nonascii,الکساندروونا,16,8624,1329.7113
15008,fa,wiki_markup,,0,5194,1373.5219
15008,fa,repeated_nonascii,دورگه‌زایی,5,5194,1373.5219
15009,fa,wiki_markup,,0,8722,1365.7426
15009,fa,repeated_nonascii,همان‌طور,87,8722,1365.7426
15010,fa,wiki_markup,,0,5383,1330.6143
15010,fa,repeated_nonascii,اورنباون,5,5383,1330.6143
15011,fa,standalone_number,۱۸۹۹۴,1583,4922,1319.1107
15011,fa,wiki_markup,,0,4922,1319.1107
15011,fa,repeated_nonascii,تامنگانیتسا,0,4922,1319.1107
15012,fa,standalone_number,۱۹۴۴۱۹۴۴,3158,4888,1177.1806
15012,fa,wiki_markup,,0,4888,1177.1806
15012,fa,repeated_nonascii,انگلیسی,11,4888,1177.1806
15013,fa,wiki_markup,,0,10110,1335.7394
15013,fa,repeated_nonascii,کنستانس,0,10110,1335.7394
15014,fa,excessive_whitespace,      ,297,5300,1192.6287
15014,fa,standalone_number,۱۳۸۷۶,2454,5300,1192.6287
15014,fa,wiki_markup,,0,5300,1192.6287
15014,fa,repeated_nonascii,باشگاه,0,5300,1192.6287
15015,fa,wiki_markup,,0,4960,1165.0127
15015,fa,repeated_nonascii,کلایمکس,13,4960,1165.0127
15016,fa,wiki_markup,,0,9615,1330.0637
15016,fa,repeated_nonascii,قسطنطنیه،,12,9615,1330.0637
15017,fa,wiki_markup,,0,6136,1332.396
15017,fa,repeated_nonascii,استعداد,6,6136,1332.396
15018,fa,wiki_markup,,0,5414,1320.5525
15018,fa,repeated_nonascii,بازی‌های,8,5414,1320.5525
15019,fa,standalone_number,۳۷۰۰۰,6559,6661,1322.0294
15019,fa,wiki_markup,,0,6661,1322.0294
15019,fa,repeated_nonascii,سسمبره,4,6661,1322.0294
15020,fa,excessive_whitespace,    ,3509,5568,1003.4368
15020,fa,wiki_markup,,0,5568,1003.4368
15020,fa,repeated_nonascii,مالیات,6,5568,1003.4368
15021,fa,excessive_whitespace,    ,3755,7386,1278.8504
15021,fa,wiki_markup,,0,7386,1278.8504
15021,fa,repeated_nonascii,انگلیسی,11,7386,1278.8504
15022,fa,standalone_number,۳۳۰۰۰,195,10337,1362.2042
15022,fa,wiki_markup,,0,10337,1362.2042
15022,fa,repeated_nonascii,مأموریت,0,10337,1362.2042
15023,fa,wiki_markup,,0,12373,1379.1756
15023,fa,repeated_nonascii,انگلیسی,26,12373,1379.1756
15024,fa,url,www.madadkari.ir,2007,5771,1287.3483
15024,fa,wiki_markup,,0,5771,1287.3483
15024,fa,repeated_nonascii,مشارکت‌کنندگان,75,5771,1287.3483
15025,fa,excessive_whitespace,      ,3715,5002,1331.8335
15025,fa,wiki_markup,,0,5002,1331.8335
15025,fa,repeated_nonascii,انگلیسی,6,5002,1331.8335
15026,fa,wiki_markup,,0,5084,1425.8179
15026,fa,repeated_nonascii,انتخابات,9,5084,1425.8179
15027,fa,wiki_markup,,0,17572,1357.0403
15027,fa,repeated_nonascii,کامیابی,5,17572,1357.0403
15028,fa,url,http://www.scoresny.com/,2951,5908,1301.5509
15028,fa,wiki_markup,,0,5908,1301.5509
15028,fa,repeated_nonascii,هیدریل,0,5908,1301.5509
15029,fa,wiki_markup,,0,5078,1372.6465
15029,fa,repeated_nonascii,رویدادها,1,5078,1372.6465
15030,fa,url,http://physics.nist.gov/cuu/Units/binary.html,3862,4995,1267.8613
15030,fa,standalone_number,20090403051731,3936,4995,1267.8613
15030,fa,wiki_markup,,0,4995,1267.8613
15030,fa,repeated_nonascii,الرقیطة,16,4995,1267.8613
15031,fa,wiki_markup,,0,6253,1457.3136
15031,fa,repeated_nonascii,درختان,0,6253,1457.3136
15032,fa,standalone_number,۰۲۰۰۶,720,4998,1310.8077
15032,fa,wiki_markup,,0,4998,1310.8077
15032,fa,repeated_nonascii,جنگل‌داری,0,4998,1310.8077
15033,fa,wiki_markup,,0,5017,1409.5748
15033,fa,repeated_nonascii,زندگانی,3,5017,1409.5748
15034,fa,standalone_number,۲۳۹۳۰,2362,5001,1307.6597
15034,fa,wiki_markup,,0,5001,1307.6597
15034,fa,repeated_nonascii,اس‌ام‌اس,0,5001,1307.6597
15035,fa,wiki_markup,,0,10097,1415.7716
15035,fa,repeated_nonascii,بناهای,17,10097,1415.7716
15036,fa,url,http://dialecticalspace.com/whatisgeocriticism1/),7158,9096,1013.867
15036,fa,standalone_number,9782842871406,7581,9096,1013.867
15036,fa,wiki_markup,,0,9096,1013.867
15036,fa,repeated_nonascii,اواخردوره,19,9096,1013.867
15037,fa,standalone_number,۲۰۰۰۰,26767,75378,1366.7796
15037,fa,wiki_markup,,0,75378,1366.7796
15037,fa,repeated_nonascii,ژانویهٔ,13,75378,1366.7796
15038,fa,wiki_markup,,0,4992,1303.6538
15038,fa,repeated_nonascii,محمدنبی,6,4992,1303.6538
15039,fa,standalone_number,۱۹۷۸۰۹۲۴,2915,4926,1316.6892
15039,fa,wiki_markup,,0,4926,1316.6892
15039,fa,repeated_nonascii,هاروئر,5,4926,1316.6892
15040,fa,wiki_markup,,0,5011,1250.3171
15040,fa,repeated_nonascii,هنرهای,5,5011,1250.3171
15041,fa,standalone_number,۱۸۴۲۰۲۰۸,2342,5006,1346.7525
15041,fa,wiki_markup,,0,5006,1346.7525
15041,fa,repeated_nonascii,اگراهرا,0,5006,1346.7525
15042,fa,url,http://www.city.sakaide.lg.jp/,2779,4907,1321.8143
15042,fa,standalone_number,۱۳۰۶۳,2204,4907,1321.8143
15042,fa,wiki_markup,,0,4907,1321.8143
15042,fa,repeated_nonascii,انگلیسی,17,4907,1321.8143
15043,fa,standalone_number,۱۰۸۳۷,762,4940,1291.6765
15043,fa,wiki_markup,,0,4940,1291.6765
15043,fa,repeated_nonascii,پتژیچکووا,5,4940,1291.6765
15044,fa,url,https://www.doi.org/10.22059/jhic.2021.307406.654165.,22786,23092,1441.7943
15044,fa,standalone_number,22059,22809,23092,1441.7943
15044,fa,wiki_markup,,0,23092,1441.7943
15044,fa,repeated_nonascii,می‌شود,29,23092,1441.7943
15045,fa,url,http://en.wikipedia.org/w/index.php?titleLove_the_Way_You_Lie&oldid438440492,4877,4978,1270.2198
15045,fa,wiki_markup,,0,4978,1270.2198
15045,fa,repeated_nonascii,انگلیسی,30,4978,1270.2198
15046,fa,url,https://web.archive.org/web/20140811050843/http://www.alsa.org/news/publicawareness/,5036,5145,1301.6297
15046,fa,standalone_number,20140811050843,5064,5145,1301.6297
15046,fa,wiki_markup,,0,5145,1301.6297
15046,fa,repeated_nonascii,پاتریک,0,5145,1301.6297
15047,fa,wiki_markup,,0,7412,1390.849
15047,fa,repeated_nonascii,انگلیسی,9,7412,1390.849
15048,fa,standalone_number,۷۵۱۳۷۲,3860,6754,1350.1014
15048,fa,wiki_markup,,0,6754,1350.1014
15048,fa,repeated_nonascii,آندریا,0,6754,1350.1014
15049,fa,standalone_number,۹۶۴۶۹۴۷۹۷۲,4909,5060,1392.3524
15049,fa,wiki_markup,,0,5060,1392.3524
15049,fa,repeated_nonascii,قائمیان,4,5060,1392.3524
15050,fa,standalone_number,۱۹۵۹۸,1515,5333,1268.2614
15050,fa,wiki_markup,,0,5333,1268.2614
15050,fa,repeated_nonascii,استورم,6,5333,1268.2614
15051,fa,wiki_markup,,0,6954,1332.5998
15051,fa,repeated_nonascii,ستون‌های,0,6954,1332.5998
15052,fa,standalone_number,۹۶۴۶۴۳۱۰۰۳,3980,5119,1299.5585
15052,fa,wiki_markup,,0,5119,1299.5585
15052,fa,repeated_nonascii,فرودگاه,0,5119,1299.5585
15053,fa,wiki_markup,,0,4895,1304.4552
15053,fa,repeated_nonascii,شاهنشاهی,6,4895,1304.4552
15054,fa,standalone_number,۰۱۹۱۳,756,5349,1283.9291
15054,fa,wiki_markup,,0,5349,1283.9291
15054,fa,repeated_nonascii,بوبرهای,70,5349,1283.9291
15055,fa,url,www.hpt.co.il,2329,5043,1282.5612
15055,fa,standalone_number,۱۰۶۹۳,1516,5043,1282.5612
15055,fa,wiki_markup,,0,5043,1282.5612
15055,fa,repeated_nonascii,روستایی,6,5043,1282.5612
15056,fa,standalone_number,۳۶۳۰۰۰,7258,10668,1448.1622
15056,fa,wiki_markup,,0,10668,1448.1622
15056,fa,repeated_nonascii,استانداردهای,0,10668,1448.1622
15058,fa,wiki_markup,,0,4997,1217.4951
15058,fa,repeated_nonascii,آرزوهای,0,4997,1217.4951
15059,fa,url,https://artsakhlib.am/2018/06/06/տեղեկատուլղհվարչատարածքայինմիավո/,421,6941,1289.0334
15059,fa,standalone_number,۹۶۴۰۶۰۷۴۲۸,668,6941,1289.0334
15059,fa,wiki_markup,,0,6941,1289.0334
15059,fa,repeated_nonascii,جِق‌جِق,0,6941,1289.0334
15060,fa,wiki_markup,,0,5098,1269.5622
15060,fa,repeated_nonascii,صالحی‌نسب,5,5098,1269.5622
15061,fa,wiki_markup,,0,5341,1378.6025
15061,fa,repeated_nonascii,مجموعه,1,5341,1378.6025
15062,fa,standalone_number,۴۰۰۰۰,7789,10361,1253.3075
15062,fa,wiki_markup,,0,10361,1253.3075
15062,fa,repeated_nonascii,سپتامبر,5,10361,1253.3075
15063,fa,standalone_number,۱۱۴۷۳۶,4733,6014,1314.5494
15063,fa,wiki_markup,,0,6014,1314.5494
15063,fa,repeated_nonascii,انگلیسی,10,6014,1314.5494
15064,fa,wiki_markup,,0,6771,1326.7031
15064,fa,repeated_nonascii,پوستوموس,5,6771,1326.7031
15065,fa,url,http://en.wikipedia.org/w/index.php?titleAnders_Behring_Breivik&oldid503525843,2297,5383,1253.8727
15065,fa,wiki_markup,,0,5383,1253.8727
15065,fa,repeated_nonascii,نورگان,0,5383,1253.8727
15066,fa,wiki_markup,,0,6414,1394.2488
15066,fa,repeated_nonascii,فرهنگی,5,6414,1394.2488
15067,fa,wiki_markup,,0,5939,1329.0131
15067,fa,repeated_nonascii,مجمع‌الجزایر,0,5939,1329.0131
15068,fa,wiki_markup,,0,14684,1371.1953
15068,fa,repeated_nonascii,فعالیتی,9,14684,1371.1953
15069,fa,html_tag,</link>,3972,5442,1337.0129
15069,fa,url,www.sofer.co.uk,5376,5442,1337.0129
15069,fa,wiki_markup,,0,5442,1337.0129
15069,fa,repeated_nonascii,سوفریم,81,5442,1337.0129
15070,fa,wiki_markup,,0,6425,1373.3904
15070,fa,repeated_nonascii,ساختمان,16,6425,1373.3904
15071,fa,wiki_markup,,0,5458,1187.9502
15071,fa,repeated_nonascii,اورژسکوا,6,5458,1187.9502
15072,fa,standalone_number,۹۶۴۴۲۲۶۲۱۶,1219,4981,1293.2841
15072,fa,wiki_markup,,0,4981,1293.2841
15072,fa,repeated_nonascii,روستایی,38,4981,1293.2841
15073,fa,wiki_markup,,0,5187,1323.092
15073,fa,repeated_nonascii,موراسِمِنیِه,0,5187,1323.092
15074,fa,standalone_number,۱۳۷۶۹,6066,7056,1347.4779
15074,fa,wiki_markup,,0,7056,1347.4779
15074,fa,repeated_nonascii,انصاری,6,7056,1347.4779
15075,fa,standalone_number,۶۴۳۲۶۵۴,2107,6891,1552.6568
15075,fa,wiki_markup,,0,6891,1552.6568
15075,fa,repeated_nonascii,Игоревна,23,6891,1552.6568
15076,fa,wiki_markup,,0,12571,1388.0501
15076,fa,repeated_nonascii,ساسانیان,41,12571,1388.0501
15078,fa,standalone_number,۱۹۸۰۱۹۷۹,5150,5526,1266.952
15078,fa,wiki_markup,,0,5526,1266.952
15078,fa,repeated_nonascii,انگلیسی,11,5526,1266.952
15079,fa,wiki_markup,,0,4895,1168.5587
15079,fa,repeated_nonascii,جاناتان,0,4895,1168.5587
15080,fa,wiki_markup,,0,5016,1355.1577
15080,fa,repeated_nonascii,مردمان,0,5016,1355.1577
15081,fa,standalone_number,۱۴۱۵۱۷,4897,5013,1327.6669
15081,fa,wiki_markup,,0,5013,1327.6669
15081,fa,repeated_nonascii,شب‌های,0,5013,1327.6669
15082,fa,standalone_number,۱۹۸۱۵,6,5761,1301.3925
15082,fa,wiki_markup,,0,5761,1301.3925
15082,fa,repeated_nonascii,انگلیسی,16,5761,1301.3925
15084,fa,standalone_number,۹۶۴۶۵۷۷۸۸۱,3526,5523,1388.373
15084,fa,wiki_markup,,0,5523,1388.373
15084,fa,repeated_nonascii,استانبولی,25,5523,1388.373
15085,fa,wiki_markup,,0,5188,1312.2463
15085,fa,repeated_nonascii,اسلام‌آباد,6,5188,1312.2463
15086,fa,emoji,☃,146,5344,1324.6596
15086,fa,wiki_markup,,0,5344,1324.6596
15086,fa,repeated_nonascii,بوستامانته,7,5344,1324.6596
15087,fa,wiki_markup,,0,7430,1318.5003
15087,fa,repeated_nonascii,علیرضا,0,7430,1318.5003
15088,fa,url,https://www.orbitalreef.com/,6313,6341,1289.1834
15088,fa,standalone_number,۱۹۴۴۰۸۲۰,1920,6341,1289.1834
15088,fa,wiki_markup,,0,6341,1289.1834
15088,fa,repeated_nonascii,فرهنگی,12,6341,1289.1834
15089,fa,standalone_number,۲۰۲۳۱۰,1992,5614,1390.1307
15089,fa,wiki_markup,,0,5614,1390.1307
15089,fa,repeated_nonascii,چَخانسور,0,5614,1390.1307
15090,fa,standalone_number,۱۶۹۶۳,644,5060,1313.2625
15090,fa,wiki_markup,,0,5060,1313.2625
15090,fa,repeated_nonascii,انگلیسی,12,5060,1313.2625
15091,fa,standalone_number,۱۶۰۰۰۰,3911,5023,1322.8835
15091,fa,wiki_markup,,0,5023,1322.8835
15091,fa,repeated_nonascii,چوکارووو,0,5023,1322.8835
15092,fa,wiki_markup,,0,36943,1377.2299
15092,fa,repeated_nonascii,قورقود,11,36943,1377.2299
15093,fa,wiki_markup,,0,5225,1291.4103
15093,fa,repeated_nonascii,انگلیسی,13,5225,1291.4103
15094,fa,wiki_markup,,0,4911,1277.4468
15094,fa,repeated_nonascii,روستایی,5,4911,1277.4468
15095,fa,standalone_number,1030311,826,7818,1329.429
15095,fa,wiki_markup,,0,7818,1329.429
15095,fa,repeated_nonascii,ایگوروویچ,5,7818,1329.429
15096,fa,wiki_markup,,0,4989,1375.826
15096,fa,repeated_nonascii,مولینا,0,4989,1375.826
15097,fa,standalone_number,۲۵۲۰۲۴,2671,22102,1312.3282
15097,fa,wiki_markup,,0,22102,1312.3282
15097,fa,repeated_nonascii,اِدوارد,4,22102,1312.3282
15098,fa,wiki_markup,,0,8699,1320.7657
15098,fa,repeated_nonascii,میازاکی,5,8699,1320.7657
15099,fa,url,https://courtauld.ac.uk/gallery/collection/20thcentury/amedeomodiglianifemalenude,227,5884,1303.9369
15099,fa,wiki_markup,,0,5884,1303.9369
15099,fa,repeated_nonascii,انگلیسی,16,5884,1303.9369
15100,fa,standalone_number,۱۸۵۶۱۹۳۶,3181,5085,1303.8952
15100,fa,wiki_markup,,0,5085,1303.8952
15100,fa,repeated_nonascii,ربرزبرگ,0,5085,1303.8952
15101,fa,url,http://en.wikipedia.org/w/index.php?titleBattle_of_Madagascar&oldid540246706,442,5168,1283.6877
15101,fa,wiki_markup,,0,5168,1283.6877
15101,fa,repeated_nonascii,مادگاسکار,5,5168,1283.6877
15102,fa,url,http://en.wikipedia.org/wiki/Cathodic_protection,12375,12653,1209.3564
15102,fa,standalone_number,451491,10628,12653,1209.3564
15102,fa,wiki_markup,,0,12653,1209.3564
15102,fa,repeated_nonascii,انگلیسی,16,12653,1209.3564
15103,fa,wiki_markup,,0,8714,1370.8552
15103,fa,repeated_nonascii,اقتصادی,6,8714,1370.8552
15104,fa,wiki_markup,,0,5894,1303.6707
15104,fa,repeated_nonascii,انگلیسی,10,5894,1303.6707
15105,fa,standalone_number,13691381,3898,7335,1268.7932
15105,fa,wiki_markup,,0,7335,1268.7932
15105,fa,repeated_nonascii,بوداکا,6,7335,1268.7932
15106,fa,standalone_number,۲۲۶۸۲,936,5205,1237.3994
15106,fa,wiki_markup,,0,5205,1237.3994
15106,fa,repeated_nonascii,گومیستا,4,5205,1237.3994
15107,fa,wiki_markup,,0,5058,1464.9958
15107,fa,repeated_nonascii,کیهانی,5,5058,1464.9958
15108,fa,html_tag,</ref>,9443,12071,1393.6078
15108,fa,standalone_number,۹۰۰۰۰,10781,12071,1393.6078
15108,fa,wiki_markup,,0,12071,1393.6078
15108,fa,repeated_nonascii,کاربردی,32,12071,1393.6078
15110,fa,standalone_number,۱۴۷۵۳,1018,5284,1308.532
15110,fa,wiki_markup,,0,5284,1308.532
15110,fa,repeated_nonascii,بالانیت,0,5284,1308.532
15111,fa,wiki_markup,,0,11038,1356.0803
15111,fa,repeated_nonascii,دوازده,0,11038,1356.0803
15112,fa,standalone_number,۹۷۸۹۶۴۳۷۲۴۶۹۶,51414,52026,1429.0413
15112,fa,wiki_markup,,0,52026,1429.0413
15112,fa,repeated_nonascii,ادبیات,0,52026,1429.0413
15113,fa,wiki_markup,,0,11749,1382.2666
15113,fa,repeated_nonascii,جِنتِیل,0,11749,1382.2666
15114,fa,wiki_markup,,0,5514,1277.9697
15114,fa,repeated_nonascii,ازمودل,5,5514,1277.9697
